# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
126.588585;42.924878;-41.920533;-2.155811;-0.023696;2.850000;0.000000
126.788567;42.814076;-42.086959;-2.161083;-0.029044;2.850000;0.000000
126.988549;42.702328;-42.252711;-2.167423;-0.034390;2.850000;0.000000
127.188531;42.589455;-42.417674;-2.174831;-0.039731;2.850000;0.000000
127.388513;42.475276;-42.581734;-2.183305;-0.045058;2.850000;0.000000
127.588495;42.359614;-42.744776;-2.192794;-0.050363;2.850000;0.000000
127.788477;42.242384;-42.906582;-2.202738;-0.049660;2.850000;0.000000
127.988459;42.123559;-43.067214;-2.212300;-0.046081;2.850000;0.000000
128.188441;42.003221;-43.226796;-2.221153;-0.042513;2.850000;0.000000
128.388423;41.881494;-43.385398;-2.229297;-0.038956;2.850000;0.000000
128.588405;41.758501;-43.543092;-2.236734;-0.035411;2.850000;0.000000
128.788387;41.634364;-43.699948;-2.243464;-0.031881;2.850000;0.000000
128.988369;41.509207;-43.856038;-2.249490;-0.028362;2.850000;0.000000
129.188351;41.383152;-44.011431;-2.254814;-0.024856;2.850000;0.000000
129.388333;41.256324;-44.166198;-2.259438;-0.021359;2.850000;0.000000
129.588315;41.128844;-44.320411;-2.263374;-0.017871;2.850000;0.000000
129.788297;41.000826;-44.474147;-2.266744;-0.015707;2.850000;0.000000
129.988279;40.872345;-44.627455;-2.269727;-0.014111;2.850000;0.000000
130.188261;40.743450;-44.780378;-2.272389;-0.012511;2.850000;0.000000
130.388243;40.614186;-44.932963;-2.274731;-0.010910;2.850000;0.000000
130.588225;40.484599;-45.085254;-2.276752;-0.009306;2.850000;0.000000
130.788207;40.354734;-45.237298;-2.278453;-0.007701;2.850000;0.000000
130.988189;40.224636;-45.389140;-2.279832;-0.006095;2.850000;0.000000
131.188171;40.094351;-45.540827;-2.280890;-0.004489;2.850000;0.000000
131.388153;39.963924;-45.692403;-2.281627;-0.002882;2.850000;0.000000
131.588135;39.833399;-45.843916;-2.282054;-0.001276;2.850000;0.000000
131.788117;39.702845;-45.995378;-2.282286;-0.000934;2.850000;0.000000
131.988099;39.572259;-46.146820;-2.282488;-0.001079;2.850000;0.000000
132.188081;39.441631;-46.298244;-2.282719;-0.001224;2.850000;0.000000
132.388062;39.310960;-46.449643;-2.282978;-0.001369;2.850000;0.000000
132.588044;39.180244;-46.601010;-2.283266;-0.001514;2.850000;0.000000
132.788026;39.049480;-46.752340;-2.283584;-0.001659;2.850000;0.000000
132.988008;38.918669;-46.903624;-2.283930;-0.001805;2.850000;0.000000
133.187990;38.787807;-47.054855;-2.284305;-0.001950;2.850000;0.000000
133.387972;38.656893;-47.206028;-2.284710;-0.002096;2.850000;0.000000
133.587954;38.525926;-47.357134;-2.285165;-0.002242;2.850000;0.000000
133.787936;38.394860;-47.508204;-2.285882;-0.004703;2.850000;0.000000
133.987918;38.263652;-47.659150;-2.287149;-0.007967;2.850000;0.000000
134.187900;38.132215;-47.809874;-2.289069;-0.011231;2.850000;0.000000
134.387882;38.000448;-47.960293;-2.291641;-0.014496;2.850000;0.000000
134.587864;37.868252;-48.110322;-2.294866;-0.017760;2.850000;0.000000
134.787846;37.735528;-48.259877;-2.298744;-0.021023;2.850000;0.000000
134.987828;37.602175;-48.408873;-2.303273;-0.024283;2.850000;0.000000
135.187810;37.468095;-48.557227;-2.308455;-0.027539;2.850000;0.000000
135.387792;37.333186;-48.704854;-2.314287;-0.030788;2.850000;0.000000
135.587774;37.197350;-48.851671;-2.320744;-0.034028;2.850000;0.000000
135.787756;37.060554;-48.997536;-2.327605;-0.034826;2.850000;0.000000
135.987738;36.922735;-49.142455;-2.334577;-0.034897;2.850000;0.000000
136.187720;36.783890;-49.286428;-2.341565;-0.034978;2.850000;0.000000
136.387702;36.644029;-49.429437;-2.348571;-0.035070;2.850000;0.000000
