#x_m,y_m,w_tr_right_m,w_tr_left_m
1.32,22.76,0.92,3.561413889004783
1.32,22.7,0.92,3.518009698813927
1.3,22.68,0.9,3.5176013069223875
1.3,22.6,0.9,3.460828926538963
1.28,22.580000000000002,0.88,3.4610361303670807
1.28,22.5,0.88,3.405522303179946
1.26,22.48,0.86,3.406363093557944
1.26,22.400000000000002,0.86,3.35217270391436
1.24,22.38,0.84,3.3536648758246916
1.24,22.3,0.84,3.3008647638085886
1.22,22.28,0.8200000000000001,3.3030257898102735
1.22,22.18,0.8200000000000001,3.239010854614204
1.2,22.16,0.8,3.241977484828812
1.2,22.06,0.8,3.180223456713282
1.18,22.04,0.78,3.1840200892294117
1.18,21.92,0.78,3.1130044121805485
1.16,21.900000000000002,0.76,3.117783392990535
1.16,21.78,0.76,3.050275351330673
1.1400000000000001,21.76,0.74,3.0560671289776766
1.1400000000000001,21.62,0.74,2.981952099010275
1.12,21.6,0.72,2.9889231327960215
1.12,21.46,0.72,2.9200602404173335
1.1,21.44,0.7000000000000001,2.9282427796060793
1.1,21.28,0.7000000000000001,2.856316937891642
1.08,21.26,0.68,2.8658842600435186
1.08,21.080000000000002,0.68,2.793994364428341
1.06,21.06,0.66,2.8051209025557835
1.06,20.84,0.66,2.730814590485997
1.04,20.82,0.64,2.7438193332314755
1.04,20.54,0.64,2.671742176680849
1.02,20.52,0.62,2.6870698080866267
1.02,19.900000000000002,0.62,2.6200662244394572
1.0,19.88,0.6,2.64
1.0,4.2,0.6,2.64
1.02,4.18,0.62,2.6200662244394572
1.02,3.56,0.62,2.6870698080866267
1.04,3.54,0.64,2.671742176680849
1.04,3.2600000000000002,0.64,2.7438193332314755
1.06,3.24,0.66,2.730814590485997
1.06,3.02,0.66,2.8051209025557835
1.08,3.0,0.68,2.793994364428341
1.08,2.82,0.68,2.8658842600435186
1.1,2.8000000000000003,0.7000000000000001,2.856316937891642
1.1,2.64,0.7000000000000001,2.9282427796060793
1.12,2.62,0.72,2.9200602404173335
1.12,2.48,0.72,2.9889231327960215
1.1400000000000001,2.46,0.74,2.981952099010275
1.1400000000000001,2.32,0.74,3.0560671289776766
1.16,2.3000000000000003,0.76,3.050275351330673
1.16,2.18,0.76,3.117783392990535
1.18,2.16,0.78,3.1130044121805485
1.18,2.04,0.78,3.1840200892294117
1.2,2.02,0.8,3.180223456713282
1.2,1.92,0.8,3.241977484828812
1.22,1.9000000000000001,0.8200000000000001,3.239010854614204
1.22,1.8,0.8200000000000001,3.3030257898102735
1.24,1.78,0.84,3.3008647638085886
1.24,1.7,0.84,3.3536648758246916
1.26,1.68,0.86,3.35217270391436
1.26,1.6,0.86,3.406363093557944
1.28,1.58,0.88,3.405522303179946
1.28,1.5,0.88,3.4610361303670807
1.3,1.48,0.9,3.460828926538963
1.3,1.4000000000000001,0.9,3.5176013069223875
1.32,1.3800000000000001,0.92,3.518009698813927
1.32,1.36,0.92,3.5324292746341923
1.34,1.34,0.92,3.533141238247109
1.4000000000000001,1.34,0.92,3.4921973228499095
1.42,1.32,0.9,3.49343036408769
1.52,1.32,0.9,3.4268524925844734
1.54,1.3,0.88,3.4288379438153296
1.6400000000000001,1.3,0.88,3.364306044943742
1.6600000000000001,1.28,0.86,3.3670678252455186
1.78,1.28,0.86,3.292424677633926
1.8,1.26,0.84,3.2961060590843445
1.9000000000000001,1.26,0.84,3.2363718181726138
1.92,1.24,0.8200000000000001,3.240879014743555
2.04,1.24,0.8200000000000001,3.172338169882577
2.06,1.22,0.8,3.177820565651665
2.18,1.22,0.8,3.112833614050059
2.2,1.2,0.78,3.119318115771861
2.32,1.2,0.78,3.058091959448158
2.34,1.18,0.76,3.0656024007378573
2.48,1.18,0.76,2.9991175325369377
2.5,1.16,0.74,3.007814548944822
2.66,1.16,0.74,2.938562564937192
2.68,1.1400000000000001,0.72,2.948611652610676
2.86,1.1400000000000001,0.72,2.8796341259353917
2.88,1.12,0.7000000000000001,2.891200388915874
3.1,1.12,0.7000000000000001,2.820248437620924
3.12,1.1,0.68,2.833635724691326
3.44,1.1,0.68,2.7575306807693885
3.46,1.08,0.66,2.7734523787194285
4.62,1.08,0.66,2.7734523787194285
4.64,1.1,0.68,2.7575306807693885
4.96,1.1,0.68,2.833635724691326
4.98,1.12,0.7000000000000001,2.820248437620924
5.2,1.12,0.7000000000000001,2.891200388915874
5.22,1.1400000000000001,0.72,2.8796341259353917
5.4,1.1400000000000001,0.72,2.948611652610676
5.42,1.16,0.74,2.938562564937192
5.58,1.16,0.74,3.007814548944822
5.6000000000000005,1.18,0.76,2.9991175325369377
5.74,1.18,0.76,3.0656024007378573
5.76,1.2,0.78,3.058091959448158
5.88,1.2,0.78,3.119318115771861
5.9,1.22,0.8,3.112833614050059
6.0200000000000005,1.22,0.8,3.177820565651665
6.04,1.24,0.8200000000000001,3.172338169882577
6.16,1.24,0.8200000000000001,3.240879014743555
6.18,1.26,0.84,3.2363718181726138
6.28,1.26,0.84,3.2961060590843445
6.3,1.28,0.86,3.292424677633926
6.42,1.28,0.86,3.3670678252455186
6.44,1.3,0.88,3.364306044943742
6.54,1.3,0.88,3.4288379438153296
6.5600000000000005,1.32,0.9,3.4268524925844734
6.66,1.32,0.9,3.49343036408769
6.68,1.34,0.92,3.4921973228499095
6.78,1.34,0.92,3.560707007593468
6.8,1.36,0.9400000000000001,3.5602020150492324
6.9,1.36,0.9400000000000001,3.630533463451209
6.92,1.3800000000000001,0.96,3.630731943456424
7.0,1.3800000000000001,0.96,3.6882759202382616
7.0200000000000005,1.4000000000000001,0.98,3.6890585713584487
7.1000000000000005,1.4000000000000001,0.98,3.7477222664976018
7.12,1.42,1.0,3.749072185440981
7.18,1.42,1.0,3.7938049549305464
7.2,1.44,1.02,3.7956167603821966
7.28,1.44,1.02,3.856195484232368
7.3,1.46,1.04,3.858544352240563
7.36,1.46,1.04,3.9046486500061772
7.38,1.48,1.06,3.9074354319014466
7.44,1.48,1.06,3.954124481454337
7.46,1.5,1.08,3.9573386372876738
7.54,1.5,1.08,4.0204072210600685
7.5600000000000005,1.52,1.1,4.024115730855151
7.62,1.52,1.1,4.072001788908408
7.640000000000001,1.54,1.12,4.076114386384691
7.72,1.54,1.12,4.140704791108975
7.74,1.56,1.1400000000000001,4.145283269500373
7.8,1.56,1.1400000000000001,4.194257284915594
7.82,1.58,1.16,4.199217324719501
7.88,1.58,1.16,4.248655719667783
7.9,1.6,1.18,4.253987537585377
7.98,1.6,1.18,4.32055081531806
8.0,1.62,1.2,4.326309342393915
8.08,1.62,1.2,4.39353731601205
8.1,1.6400000000000001,1.22,4.399708324471395
8.16,1.6400000000000001,1.22,4.4505669771687515
8.18,1.6600000000000001,1.24,4.457077310482097
8.26,1.6600000000000001,1.24,4.5254441424099
8.28,1.68,1.26,4.532342242788917
8.34,1.68,1.26,4.584014446206993
8.36,1.7,1.28,4.591232312766057
8.4,1.7,1.28,4.625892955485622
8.42,1.72,1.3,4.633368653297709
8.48,1.72,1.3,4.685666131393212
8.5,1.74,1.32,4.693446770115498
8.56,1.74,1.32,4.746066458956783
8.58,1.76,1.34,4.754143963841134
8.620000000000001,1.76,1.34,4.78941229813165
8.64,1.78,1.36,4.797730273879167
8.700000000000001,1.78,1.36,4.850904683956851
8.72,1.8,1.3800000000000001,4.859505680194671
8.78,1.8,1.3800000000000001,4.912965273743091
8.8,1.82,1.4000000000000001,4.9218417864495
8.86,1.82,1.4000000000000001,4.975574387914281
8.88,1.84,1.42,4.984719119879885
8.92,1.84,1.42,5.020701061670898
8.94,1.86,1.44,5.030064456339354
9.0,1.86,1.44,5.084268410645125
