# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
29.394843;32.873246;47.796196;-2.099715;-0.159280;2.850000;0.000000
29.594808;33.044323;47.692504;-2.131745;-0.160949;2.850000;0.000000
29.794773;33.211967;47.583361;-2.164123;-0.162783;2.850000;0.000000
29.994738;33.376073;47.468744;-2.196831;-0.163289;2.850000;0.000000
30.194703;33.536447;47.348749;-2.229456;-0.162504;2.850000;0.000000
30.394668;33.692810;47.223614;-2.261944;-0.161957;2.850000;0.000000
30.594633;33.844997;47.093505;-2.294338;-0.161653;2.850000;0.000000
30.794598;33.992842;46.958587;-2.326685;-0.161595;2.850000;0.000000
30.994563;34.136178;46.819025;-2.359030;-0.161787;2.850000;0.000000
31.194527;34.274840;46.674984;-2.391418;-0.162230;2.850000;0.000000
31.394492;34.408662;46.526631;-2.423897;-0.162923;2.850000;0.000000
31.594457;34.537477;46.374131;-2.456512;-0.163864;2.850000;0.000000
31.794422;34.661121;46.217649;-2.489307;-0.165049;2.850000;0.000000
31.994387;34.779461;46.057326;-2.521942;-0.159061;2.850000;0.000000
32.194352;34.892626;45.893404;-2.552371;-0.146402;2.850000;0.000000
32.394317;35.000990;45.726211;-2.580256;-0.133476;2.850000;0.000000
32.594282;35.104955;45.556053;-2.605574;-0.120440;2.850000;0.000000
32.794247;35.204921;45.383237;-2.628318;-0.107413;2.850000;0.000000
32.994212;35.301292;45.208071;-2.648497;-0.094476;2.850000;0.000000
33.194177;35.394468;45.030859;-2.666129;-0.081678;2.850000;0.000000
33.394142;35.484851;44.851909;-2.681234;-0.069043;2.850000;0.000000
33.594107;35.572843;44.671528;-2.693836;-0.056567;2.850000;0.000000
33.794071;35.658846;44.490022;-2.703957;-0.044230;2.850000;0.000000
33.994036;35.743120;44.307939;-2.712269;-0.043430;2.850000;0.000000
34.194001;35.825712;44.125314;-2.721726;-0.050941;2.850000;0.000000
34.393966;35.906411;43.941909;-2.732691;-0.058518;2.850000;0.000000
34.593931;35.984914;43.757665;-2.745175;-0.066167;2.850000;0.000000
34.793896;36.060918;43.572523;-2.759189;-0.073889;2.850000;0.000000
34.993861;36.134119;43.386424;-2.774743;-0.081680;2.850000;0.000000
35.193826;36.204215;43.199308;-2.791847;-0.089524;2.850000;0.000000
35.393791;36.270901;43.011117;-2.810507;-0.097399;2.850000;0.000000
35.593756;36.333874;42.821791;-2.830727;-0.105272;2.850000;0.000000
35.793721;36.392831;42.631272;-2.852504;-0.113101;2.850000;0.000000
35.993686;36.447515;42.439410;-2.875313;-0.112030;2.850000;0.000000
36.193650;36.497927;42.246278;-2.896979;-0.105046;2.850000;0.000000
36.393615;36.544298;42.052053;-2.917256;-0.098045;2.850000;0.000000
36.593580;36.586879;41.856851;-2.936147;-0.091060;2.850000;0.000000
36.793545;36.625925;41.660787;-2.953656;-0.084118;2.850000;0.000000
36.993510;36.661688;41.463978;-2.969793;-0.077236;2.850000;0.000000
37.193475;36.694422;41.266538;-2.984568;-0.070424;2.850000;0.000000
37.393440;36.724380;41.068585;-2.997992;-0.063688;2.850000;0.000000
