# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
65.920361;-9.345493;2.534582;-0.030992;0.248374;2.850000;0.000000
66.120120;-9.344363;2.732440;0.020199;0.263565;2.850000;0.000000
66.319878;-9.353336;2.929894;0.069771;0.237774;2.850000;0.000000
66.519637;-9.371609;3.127016;0.114218;0.211165;2.850000;0.000000
66.719396;-9.398190;3.323756;0.153490;0.184494;2.850000;0.000000
66.919154;-9.432088;3.520064;0.187620;0.158260;2.850000;0.000000
67.118913;-9.472310;3.715890;0.216694;0.132732;2.850000;0.000000
67.318672;-9.517866;3.911183;0.240817;0.107996;2.850000;0.000000
67.518431;-9.567762;4.105894;0.260101;0.083995;2.850000;0.000000
67.718189;-9.621008;4.299973;0.274640;0.060569;2.850000;0.000000
67.917948;-9.676611;4.493369;0.284503;0.037484;2.850000;0.000000
68.117707;-9.733579;4.686004;0.290023;0.022368;2.850000;0.000000
68.317465;-9.791294;4.877875;0.294280;0.020115;2.850000;0.000000
68.517224;-9.849668;5.069145;0.298073;0.017803;2.850000;0.000000
68.716983;-9.908637;5.259929;0.301392;0.015439;2.850000;0.000000
68.916741;-9.968135;5.450344;0.304233;0.013035;2.850000;0.000000
69.116500;-10.028098;5.640508;0.306590;0.010601;2.850000;0.000000
69.316259;-10.088460;5.830537;0.308460;0.008147;2.850000;0.000000
69.516017;-10.149155;6.020547;0.309839;0.005682;2.850000;0.000000
69.715776;-10.210120;6.210656;0.310727;0.003218;2.850000;0.000000
69.915535;-10.271289;6.400979;0.311125;0.000765;2.850000;0.000000
70.115293;-10.333409;6.594376;0.309468;-0.026244;2.850000;0.000000
70.315052;-10.394996;6.789769;0.299762;-0.068680;2.850000;0.000000
70.514811;-10.453636;6.985369;0.281286;-0.112667;2.850000;0.000000
70.714569;-10.507438;7.181058;0.253750;-0.159240;2.850000;-1.386279
70.914328;-10.554509;7.376722;0.216749;-0.209130;2.751119;-1.149461
71.114087;-10.592958;7.572244;0.169817;-0.262525;2.666351;-0.858610
71.313845;-10.620893;7.767508;0.112527;-0.318705;2.601230;-0.556630
71.513604;-10.636421;7.962400;0.044635;-0.375606;2.558127;-0.246317
71.713363;-10.637652;8.156802;-0.033725;-0.429449;2.538820;-0.014366
71.913121;-10.622746;8.350165;-0.121546;-0.465848;2.537689;-0.014366
72.112880;-10.591697;8.538094;-0.203716;-0.396375;2.536558;0.435317
72.312639;-10.545928;8.725380;-0.273420;-0.327167;2.570612;0.823327
72.512397;-10.487519;8.912052;-0.330956;-0.262095;2.633814;1.166376
72.712156;-10.418547;9.098138;-0.376965;-0.202635;2.720839;1.483389
72.911915;-10.341094;9.283667;-0.412186;-0.148688;2.827650;0.317619
73.111673;-10.257237;9.468667;-0.437297;-0.099279;2.850000;0.000000
73.311432;-10.169057;9.653166;-0.452823;-0.052990;2.850000;0.000000
73.511191;-10.078632;9.837193;-0.459085;-0.008204;2.850000;0.000000
73.710949;-9.988042;10.020775;-0.456180;0.036797;2.850000;0.000000
73.910708;-9.899250;10.204169;-0.444322;0.070673;2.850000;0.000000
